Title,Summary,Genre,Feature
프렌즈 위드 베네핏,이 시끌벅적한 로맨스 코미디는 섹스가 포함된 친구 관계를 유지하면서도 사랑의 감정이나 약속은 원치 않는 두 솔로의 이야기이다.,미국 영화 로맨스 영화 인기 로맨스 코미디 로맨틱 코미디,위트 로맨스
반쪽의 이야기,"용돈 벌이를 위해 폴의 러브레터 대필을 맡게 된 엘리. 하는 짓이 마음에 들진 않지만, 자꾸 만나다 보니 이 친구, 정이 든다. 그런데 그건 둘째 치고, 러브레터 상대에게 자꾸 설레는 걸 어쩐담?",LGBTQ 영화 미국 영화 청춘 영화 로맨스 영화 인기 로맨스 로맨스 엉뚱하고 기발 코미디 로맨틱 코미디,엉뚱 기발 기분 좋아지는 시간 가슴 뭉클 로맨스
그는 당신에게 반하지 않았다,그렉 브렌트의 베스트셀러 원작으로 볼티모어를 배경으로 사랑에 굶주린 커플들의 이야기를 그린 로맨틱 코미디,미국 영화 영화 도서 원작 로맨스 영화 인기 로맨스 코미디 블록버스터 코미디 로맨틱 코미디,로맨스
하우 투 비 싱글,"로맨스 충만한 세상에서 싱글로 살기란? 누군가에겐 자유로운 연애의 최적 조건, 누군가에겐 등에 달린 지퍼 내리기도 힘든 서글픈 현실. 연애의 기술은 넘치는데 왜 싱글 되는 법은 안 가르쳐주지? '제대로' 싱글 되기, 한 수 배워볼까.",미국 영화 로맨스 영화 인기 로맨스 코미디 블록버스터 코미디 로맨틱 코미디,선정적 로맨스
비포 선셋,"비엔나에서의 꿈같던 첫 만남 이후 9년 만에 재회한 제시와 셀린. 두 사람이 그날의 기억을 다시 걷는다. 허락된 사랑은 단 몇 시간, 묻고 싶은 건 수만 가지. 우리, 그날처럼 사랑할 수 있을까? 《비포 선라이즈》, 그다음 이야기.",미국 영화 드라마 장르 영화 로맨스 영화 드라마 장르 영화 로맨스 인기 로맨스 인디 영화,선정적 로맨스
"안녕,헤이즐","암 환자 모임에서 만난 헤이즐과 거스. 어린 나이에 무서운 병을 얻은 둘은 서로의 아픔과 경험을 공유하며 급속도로 친해진다. 어느새 시작된 설렘과 두근거림은 달콤한 로맨스로 발전하고. 함께라면 씩씩한 우리, 계속 사랑할 수 있을까요?",미국 영화 청춘 영화 드라마 장르 영화 로맨스 영화 드라마 장르 영화 로맨스,풍부한 감정 로맨스
미스 에이전트,"외모에 1도 관심 없는 FBI 요원 그레이시, 미스 USA에 위장 출전하다! 폭탄 테러범을 막기 위해 단 이틀 만에 미스 뉴저지로 다시 태어나야 하는 그녀. 완벽한 변신에 성공해 범인을 잡고 참가자들을 지킬 수 있으려나.",미국 영화 액션   어드벤처 코미디 액션 액션   어드벤처 범죄 로맨스 영화 인기 로맨스 코미디 블록버스터 코미디 로맨틱 코미디,로맨스
해어화,"나라 잃은 민중을 보듬는 노래 '조선의 마음.' 노래를 작곡한 김윤우. 최고의 작곡가와 그의 노래를 차지하기 위한 두 여인의 경쟁이 시작된다. 음악도, 사랑도 양보할 수 없는 두 친구. 둘의 엇갈린 선택은 이들을 어디로 인도할까.",한국 영화 드라마 장르 영화 로맨스 영화 드라마 장르 영화 로맨스 음악   뮤지컬,가슴 뭉클 풍부한 감정 로맨스
귀여운 여인,백만장자 에드워드와 헐리우드 콜걸 비비안은 계약 파트너가 된다. 에드워드가 비비안에게 마음을 빼앗기면서 벌어지는 로맨스를 그린 로맨틱 코미디.,미국 영화 로맨스 영화 인기 로맨스 코미디 블록버스터 코미디 로맨틱 코미디 고전 영화 고전 코미디,로맨스
라스트 썸머,"이제 막 고등학교를 졸업한 시카고의 십 대들. 그들이 여름을 맞이한다. 자유로울 수 있는 마지막 기회. 사랑도 꿈도 불투명하지만, 마음이 원하는 길을 가고 싶다.",미국 영화 청춘 영화 로맨스 영화 인기 로맨스 코미디 로맨틱 코미디,기분 좋아지는 시간 가슴 뭉클 로맨스
프로젝트 파워,"소령이라 불리는 남자, 10대 소녀, 경찰. 이들이 뉴올리언스에서 얽힌다. 5분간 초능력을 발휘할 수 있는 약. 도시 전체를 혼돈에 빠트린 파워의 출처를 뒤쫓으면서.",미국 영화 액션   어드벤처 액션 스릴러 액션   어드벤처 범죄 SF   판타지 액션 SF 및 판타지 영화 SF 스릴러,아드레날린 폭발 흥미진진
올드 가드,"수백 년 동안 어둠 속에서 싸워왔다. 인류를 지키는 불멸의 전사들. 큰 잠재력을 가진 신참을 발견하지만, 그들의 놀라운 힘도 발각된다. 잡혀선 안 된다, 끝까지 싸운다!",미국 영화 영화 도서 원작 액션   어드벤처 액션 스릴러 어드벤처,흥미진진
익스트랙션,어떤 일에도 쉽게 동요하지 않는 냉철한 용병. 그가 살아남기 위해 자신을 끊임없이 성찰한다. 마약왕의 납치된 아들을 구하러 간 방글라데시에서 그 모든 것이 시작됐다.,미국 영화 영화 도서 원작 액션   어드벤처 액션 스릴러,폭력 흥미진진
분노의 질주: 홉스&쇼,"인류를 위협할 치명적 생체 무기 쟁탈전이 펼쳐진다. 이를 회수하려는 악의 집단에 맞서는 두 남자. 근데 서로 안 친한가, 논스톱 티격태격이다. 그래도 일단 세상부터 구하자고. '적당히'가 없는 액션 듀오의 초특급 케미가 폭발한다.",미국 영화 액션   어드벤처 어드벤처,아드레날린 폭발 흥미진진
스파이더맨: 파 프롬 홈,"지구 구하는 일이 어디 쉽나? 슈퍼히어로에게도 휴식이 필요한 법. 학교 친구들과 유럽 여행을 떠난 스파이더맨, 피터 파커. 하지만 세상에 새로운 빌런이 등장해 여행을 망쳐 놓는다. 어휴, 맘 편히 쉬는 꼴을 못 봐요, 못 봐.",미국 영화 액션   어드벤처 어드벤처 코믹북 슈퍼히어로 영화 SF   판타지 액션 SF 및 판타지 영화,긴장감 넘치는 흥미진진
6 언더그라운드,죽음을 위장하고 사라진 억만장자. 그가 전 세계에서 최정예 요원들을 선발한다. 6인의 고스트를 기다리는 대담하고 무모한 작전. 잔인한 독재자의 피로 세상을 물들여라!,미국 영화 액션   어드벤처 액션 스릴러,아드레날린 폭발 흥미진진
모노노케 히메,인간을 향한 자연의 증오. 부족을 책임져야 하는 청년 아시타카의 팔에 저주가 되어 새겨진다. 시시각각 다가오는 죽음을 막기 위해 여행을 떠난 아시타카. 하지만 그가 도착한 곳은 인간과 자연의 또 다른 전쟁터였다.,일본 애니메이션 액션 일본 애니메이션 SF   판타지 영화 일본 애니메이션 일본 영화 액션   어드벤처 SF   판타지 액션 SF 및 판타지 영화 영화 어린이   가족,아드레날린 폭발 흥미진진
쥬만지: 넥스트 레벨,"고장난 쥬만지 속으로 사라진 스펜서. 그를 구하려면 다시 게임 속으로 들어가야 하는데. 게임의 법칙은 완전히 진화했고, 사막과 설산까지 위험천만한 미션이 이어진다. 현실 세계로 돌아가기 위한 목숨을 건 게임, 주사위는 던져졌다.",코미디 가족 미국 영화 영화 도서 원작 액션   어드벤처 코미디 액션 어드벤처 SF   판타지 액션 SF 및 판타지 영화 판타지 영화 코미디 블록버스터 코미디 영화 어린이   가족,아드레날린 폭발 흥미진진
월드 워 Z,"UN 소속 조사관이 세계 곳곳에서 퍼지는 치명적인 좀비 바이러스를 막고자 시간, 운명과의 싸움을 벌인다.",미국 영화 영화 도서 원작 액션   어드벤처 액션 스릴러 SF   판타지 액션 SF 및 판타지 영화 SF 스릴러 호러 영화,폭력 무서운 이야기 다크 긴장감 넘치는
인셉션,목표 대상의 잠재 의식에 파고들어 정보를 훔치는 첩보 요원 코브. 이제는 반대로 상대의 잠재 의식에 정보를 입력시켜야 하는 작전을 성공시켜야 한다.,미국 영화 액션   어드벤처 액션 스릴러 액션   어드벤처 스파이 액션   어드벤처 범죄 SF   판타지 사이버펑크 액션 SF 및 판타지 영화 SF 스릴러,현실 붕괴 긴장감 넘치는 흥미진진
정도,"도성의 무술 대회에 부족 대표로 나선 사생아 청년. 어리고 비천하다는 논란이 일지만, 실력으로 가벼이 누르고 출전 자격을 따낸다. 이제 다음 목표는 최종 승자가 되는 것. 그리하여 부족의 명예를 높이고 잃어버린 뿌리도 찾는 것이다.",중국 본토 영화 중국 영화 액션   어드벤처 밀리터리 액션   어드벤처 어드벤처 SF   판타지 액션 SF 및 판타지 영화 판타지 영화,흥미진진
범블비,"맙소사, 너 누구야? 지구에 온 오토봇이 한 소녀를 만나 친구가 된다. 그렇게 지구 생활은 시작되고, 비록 기억과 목소리는 잃었지만 이름 석 자를 얻은 범블비. 디셉티콘의 추격을 따돌리고 막중한 임무를 완수할 수 있을까.",미국 영화 액션   어드벤처 어드벤처 SF   판타지 액션 SF 및 판타지 영화,긴장감 넘치는 흥미진진
맨 인 블랙: 인터내셔널,"나쁜 외계인 때려잡는 조직 '맨 인 블랙', 일명 MIB. 이곳 최고의 에이스 요원과 생초짜 수습이 뭉쳤다. 외계 악당은 나날이 강력해지고, MIB는 수렁으로 빠져드는 난국. 우리의 신흥 듀오는 세상도, 조직도 구할 수 있을는지?",미국 영화 액션   어드벤처 코미디 액션 액션   어드벤처 범죄 SF   판타지 액션 SF 및 판타지 영화 외계인 SF 코미디,긴장감 넘치는
인페르노,"사고로 기억을 잃고 피렌체 병원에서 깨어난 기호학자 랭던 박사. 전염병을 퍼뜨려 인류를 해하려는 가공할 음모를 알게 되고, 검은 세력이 그를 뒤쫓는다. 얼마 남지 않은 시간. 암호를 해독하라, 지옥문이 열리기 전에.",미국 영화 영화 도서 원작 액션   어드벤처 액션 스릴러 미스터리,흥미진진
아메리칸 스나이퍼,"미 해군 특수부대 네이비 실의 저격수 크리스 카일. 이라크에서 전례 없는 저격 기록을 달성하지만, 가정생활은 삐걱거리기 시작한다.",영화 실화 바탕 미국 영화 영화 도서 원작 액션   어드벤처 밀리터리 액션   어드벤처,흥미진진
스파이,"스파이를 꿈꾸며 CIA에 들어왔건만 현실에선 남들 뒤치다꺼리나 하는 내근 요원. 그런데 그녀의 현장 파트너가 죽고 요원들의 신분이 노출되면서, 그녀에게도 기회가 찾아온다. 현장에 직접 투입되어 핵무기의 밀거래를 막을 수 있는 기회가!",미국 영화 액션   어드벤처 코미디 액션 액션   어드벤처 스파이 액션   어드벤처 범죄 코미디 블록버스터 코미디 다크 코미디,위트 푼수 캐릭터 흥미진진
미녀 삼총사 3,"타운젠드 에이전시에 첩보가 날아든다. 미래 전력에 혁신을 일으킬 발명품이 사실은 치명적 결함도 갖고 있다는 것. 자칫 인류를 위협할 무기가 될 수 있을 터. 자, 앤젤들 준비되셨나? 통 크게 한번 날아보자고.",미국 영화 액션   어드벤처 코미디 액션 액션   어드벤처 스파이 액션   어드벤처 범죄 코미디,흥미진진
헌터 킬러,"대통령을 구하라! 세계 최강의 공격형 잠수함, '헌터 킬러'가 잠항에 나섰다. 쿠데타 세력에게 납치된 러시아 대통령을 구출하는 일촉즉발 합동 작전. 숨소리도 내서는 안 된다. 실패하면 제3차 세계 대전이 일어날지도 모르니.",미국 영화 영화 도서 원작 액션   어드벤처 액션 스릴러 밀리터리 액션   어드벤처,긴장감 넘치는 흥미진진
스펜서 컨피덴셜,경찰에서 전과자로 추락한 스펜서. 그가 보스턴 경찰 두 명의 죽음에 얽힌 음모를 파헤친다. 이런 일엔 파트너가 있어야 제맛이지. 겁 없는 싸움꾼 호크가 그와 함께한다.,미국 영화 영화 도서 원작 액션   어드벤처 코미디 액션 액션 스릴러 액션   어드벤처 범죄 미스터리 코미디,흥미진진
인터스텔라,인류 멸망이 목전에 닥친 미래. 우주비행사들이 웜홀을 통해 광활한 우주를 여행하며 인류가 살 수 있는 또 다른 행성을 찾아 나선다.,미국 영화 액션   어드벤처 어드벤처 SF   판타지 드라마 장르 영화 SF,현실 붕괴
코드 8,초능력이 있는 '특수 인간'은 천대받는 세상. 일용직으로 연명하던 특수 인간 코너는 어머니 병원비를 위해 숨겨둔 초능력을 팔기로 한다. 이 순간의 선택이 어떤 결과를 낳을지는 상상도 하지 못한 채.,캐나다 영화 액션   어드벤처 액션   어드벤처 범죄 SF   판타지 액션 SF 및 판타지 영화 인디 영화,흥미진진
콘스탄틴,인간 세상에 존재하는 천사와 악마를 구분할 수 있는 남자. 그에게 형사가 찾아와 동생의 죽음을 조사해 달라고 한다. 자살로만 보이는 사건. 하지만 그는 알아볼 수 있다. 그 안에 숨은 거대한 악마의 힘을. DC 코믹스 원작.,미국 영화 영화 도서 원작 액션   어드벤처 액션 스릴러 SF   판타지 액션 SF 및 판타지 영화 판타지 영화,다크
분노의 질주 7,"범죄 조직 소탕 후 평범한 일상으로 돌아온 멤버들. 하지만 평화도 잠시, 이들을 향해 복수의 칼을 뽑아 든 자가 있었으니. 하나둘 이어지는 그의 공격에 다시 뭉친 팀. 최악의 적에 대항한 그들의 거침없는 반격이 숨 가쁘게 펼쳐진다.",미국 영화 액션   어드벤처 액션 스릴러 액션   어드벤처 범죄,흥미진진
슬립오버,"부모님이 납치된다면? 우리가 구하러 가야지! 하지만 십 대 아이들이 국제적인 도둑 무리를 상대할 수 있을까? 최첨단 장비도 생겼겠다, 거칠고 뜨거운 밤을 보내볼까?",코미디 가족 미국 영화 액션   어드벤처 코미디 액션 액션   어드벤처 범죄 미스터리 코미디 영화 어린이   가족,흥미진진
토르: 라그나로크,"낯선 행성에 갇힌 것도 모자라, 망치까지 부서져 버린 토르. 그가 길을 잃은 사이 세상의 종말 ‘라그나로크’의 먹구름은 하늘에 점점 짙게 드리운다. 일어나라, 천둥의 신 토르여! 피에 목마른 죽음의 여신으로부터 모두를 구하라!",미국 영화 액션   어드벤처 코미디 액션 어드벤처 코믹북 슈퍼히어로 영화 SF   판타지 액션 SF 및 판타지 영화 판타지 영화 코미디 블록버스터 코미디,흥미진진
마션,"임무 중 모래폭풍을 만난 NASA 화성 탐사대. 동료 대원 마크가 사망했다고 판단해 지구로 귀환한다. 하지만 마크는 기적적으로 살아나 화성에 홀로 남았다. 이대로 포기할까? 아니, 여기선 안 죽어. 화성에서 살아남기, 이제 시작이다.",미국 영화 영화 도서 원작 액션   어드벤처 어드벤처 SF   판타지 드라마 장르 영화 SF,감동 흥미진진
블랙 팬서,바깥세상 모르게 첨단 기술로 번영을 누리는 와칸다 왕국. 이곳의 희귀 금속과 왕좌를 노리는 이들로 인해 먹구름이 드리운다. 세계로까지 번질 거대 위협. 이를 막아낼 힘은 새 국왕에게 있으니. 블랙 팬서의 이름으로 세상을 지켜내라.,미국 영화 액션   어드벤처 어드벤처 코믹북 슈퍼히어로 영화 SF   판타지 액션 SF 및 판타지 영화,흥미진진
수어사이드 스쿼드,"정부가 비밀리에 악당 중 최악질만 모아 자살 특공대를 구성한다. 임무를 완수하면 형량 감소, 실패하면 죽음. 자유를 위해 도망칠 궁리만 하던 악당들이 괴생명체의 공격에 똘똘 뭉치기 시작한다. 교도소 탈출이고 뭐고, 일단 살고 보자고.",미국 영화 액션   어드벤처 코믹북 슈퍼히어로 영화,흥미진진
센트럴 인텔리전스,"학창 시절 다재다능하고 인기 많던 캘빈. 회계사로 평범한 삶을 살던 중, 근육질 미남 CIA 요원의 방문을 받는다. 그가 정녕 교내 왕따였던 뚱보 로비라고? 스파이를 찾고 국가기밀을 지키도록 도와 달라는데, 이걸 어쩐담.",미국 영화 액션   어드벤처 코미디 액션 액션   어드벤처 스파이 액션   어드벤처 범죄 코미디 블록버스터 코미디,푼수 캐릭터 흥미진진
데드풀,"세상에 이런 히어로쯤 하나 괜찮잖아? 비밀 실험에 참여한 후 특별한 능력을 갖게 된 주인공. 쌔끈한 빨간 슈트에 찰진 드립 장착한 '데드풀'로 거듭난다. 파워는 어마무시, 책임감은 개나 줘버려. 어디 한번 놀아보실까? 뮤직 큐.",미국 영화 액션   어드벤처 코미디 액션 어드벤처 코믹북 슈퍼히어로 영화 코미디 블록버스터 코미디 다크 코미디,폭력 흥미진진
매드맥스: 분노의 도로,핵전쟁으로 황폐해진 세상을 정처 없이 떠돌던 맥스. 독재자의 폭정을 피해 도망치는 여전사와 독재자의 다섯 여인을 도와주게 되면서 광기에 찬 사막의 질주를 시작한다.,호주 영화 액션   어드벤처 어드벤처 SF   판타지 액션 SF 및 판타지 영화 판타지 영화,아드레날린 폭발 흥미진진
다크나이트,배트맨과 고든 형사 그리고 지방 검사가 고담 시의 지하 범죄 조직을 해체하려고 하지만 새로운 악당은 그들의 계획을 끊임없이 방해한다.,미국 영화 액션   어드벤처 액션 스릴러 코믹북 슈퍼히어로 영화 액션   어드벤처 범죄,다크 흥미진진
트리플 프런티어,"마약왕의 돈을 훔치기 위해 다시 뭉친 전직 공수특전단 요원들. 왕년의 실력을 발휘하지만, 예상치 못한 위기가 닥친다. 의리마저 흔들리는 그들, 무사히 해낼 수 있을까.",미국 영화 액션   어드벤처 액션 스릴러 액션   어드벤처 범죄,긴장감 넘치는 흥미진진
아이언맨,"세계적인 무기업체의 CEO. 출장차 방문한 아프가니스탄에서 게릴라군에게 납치당한다. 하지만 천재적인 두뇌로 전투용 슈트를 몰래 만든 그. 악의 소굴에서 탈출해, 슈퍼히어로의 탄생을 알리고. 곧 악의 실체에도 점차 다가간다.",미국 영화 액션   어드벤처 코믹북 슈퍼히어로 영화 SF   판타지 액션 SF 및 판타지 영화,흥미진진
반지의 제왕: 반지 원정대,"호빗들의 평화로운 마을에서부터 연기로 가득한 모르도르까지, 프로도 배긴스는 사우론의 반지를 파괴한다는 사명을 짊어지고 장대한 여정에 오른다.",미국 영화 영화 도서 원작 액션   어드벤처 어드벤처 SF   판타지 액션 SF 및 판타지 영화 판타지 영화,다크
옥자,"거대하지만 온순한 짐승과 그녀를 키운 여자아이. 그 순수한 우정은 자신의 이익을 위해 다투는 동물 보호가들과 탐욕스러운 대기업, 과학의 윤리 사이에 갇히고 만다.",미국 영화 액션   어드벤처 코미디 액션 어드벤처 사회 이슈 드라마 코미디 다크 코미디,색다른 이야기 풍부한 감정
메이즈 러너,"알 수 없는 곳에서, 기억을 잃은 채 무리 지어 살아가는 소년들. 그들이 어디서 온 누군지, 여기는 어딘지 아무도 알지 못한다. 단 확실한 건, 이곳에서 탈출하려면 밤마다 괴성이 들리는 거대한 미로를 통과해야 한다는 것!",미국 영화 영화 도서 원작 액션   어드벤처 액션 스릴러 어드벤처 SF   판타지 액션 SF 및 판타지 영화 SF 스릴러,아드레날린 폭발 긴장감 넘치는 흥미진진
더 히트,"너무 깐깐해 따돌림받는 FBI 요원과 막 나가는 욕쟁이 경찰이라니. 성격도, 일하는 방식도 정반대인 두 능력녀가 얼떨결에 힘을 합친다. 러시아 갱스터? 우리한테 맡겨. 한 방에 일망타진해주지. 산드라 블록 주연의 액션 코미디 영화.",미국 영화 액션   어드벤처 코미디 액션 액션   어드벤처 범죄 코미디 블록버스터 코미디,흥미진진
나우 유 씨 미 2,직접 보고도 믿기 힘든 엄청난 마술쇼를 선보였던 마술사들. 그들이 새로운 멤버와 함께 돌아왔다. 악덕 기업의 실체를 폭로하기 위해 시작한 새로운 쇼. 그런데 어쩌다 일이 꼬인 걸까. 마술사들이 함정에 빠져 도망자 신세가 되어 버렸다!,미국 영화 액션   어드벤처 액션 스릴러 액션   어드벤처 범죄 미스터리,긴장감 넘치는 흥미진진
헝거게임: 판엠의 불꽃,"디스토피아적인 미래, 캣니스와 피타는 아이들이 서로 죽을 때까지 싸워야 하는 경기에 강제 선발된다.",미국 영화 영화 도서 원작 액션   어드벤처 SF   판타지 액션 SF 및 판타지 영화 드라마 장르 영화 SF,긴장감 넘치는 흥미진진
기술자들,"해커, 금고털이범, 위조범이 다이아몬드를 훔칠 계획을 세우지만, 오히려 이들이 인질로 잡혀버리면서 계획이 틀어져 버린다.",한국 영화 액션   어드벤처 액션 스릴러 액션   어드벤처 범죄,긴장감 넘치는
킹스맨: 시크릿 에이전트,"일탈을 일삼는 문제 청년. 차를 훔치다 경찰에 잡힌 그는 세련된 신사의 도움으로 풀려난다. 신사의 실체는 첩보 기관 '킹스맨'의 베테랑 요원. 청년은 신사의 추천으로 킹스맨 면접에 참여하지만, 앞에 놓인 관문이 그리 만만치 않다.",영국 영화 액션   어드벤처 코미디 액션 액션   어드벤처 스파이 코미디 블록버스터 코미디,폭력 흥미진진
안시성,당나라의 침략으로 함락 위기에 빠진 고구려 안시성. 단 5천 명의 군사로 20만 대군과 싸워야 한다. 한 치도 물러설 수 없는 성주 양만춘에게 남은 건 오로지 전략과 전술뿐. 절대적 열세에 몰린 공성전에서 그의 승부수는 통할 것인가.,시대물 한국 영화 액션   어드벤처,흥미진진
명량,이순신 장군은 불리한 상황에서 왜국의 대규모 함대를 죽음의 덫으로 유인하여 나라를 지켜낸다.,영화 실화 바탕 시대물 한국 영화 액션   어드벤처 밀리터리 액션   어드벤처,흥미진진
2012,"지구 멸망을 다룬 스릴러 영화. 물밀듯이 밀려오는 자연재해가 세계를 위협하는 가운데, 이혼 후 혼자가 된 한 아버지는 가족을 구하려 사투를 벌이는데...",미국 영화 액션   어드벤처 액션 스릴러 어드벤처 SF   판타지 액션 SF 및 판타지 영화 SF 스릴러,흥미진진
퓨리,"제2차 세계대전, 베테랑으로 구성된 전차에 신참이 합류한다. 임무는 적진을 헤쳐 아군을 지원하는 것. 인간성은 말살되었고 정신은 피폐하다. 병력은 부족하고 적군은 강력하다. 아비규환 속에서 이들은 어디까지 나아갈 수 있을 것인가.",미국 영화 액션   어드벤처 밀리터리 액션   어드벤처,흥미진진
론 서바이버,탈레반 수장을 포획하기 위한 실제 미션에 토대를 둔 액션 드라마에서 마크 월버그가 네이비실의 마커스 러트렐을 연기한다.,영화 실화 바탕 미국 영화 영화 도서 원작 액션   어드벤처 밀리터리 액션   어드벤처,폭력 긴장감 넘치는
세이프 하우스,"안전 가옥에서 무료한 나날을 보내던 풋내기 CIA 요원. 어느 날, CIA 요원이었던 범죄자가 수감되고 정체 모를 무리의 습격을 받았으니. 이제 신참의 이름을 벗고 나설 수밖에. 일급 범죄자를 지키고 공격의 배후를 밝히리.",미국 영화 액션   어드벤처 액션 스릴러 액션   어드벤처 스파이 액션   어드벤처 범죄,긴장감 넘치는
쿵푸허슬,"1940년대 중국, 건달 싱은 정장을 빼입고 홍콩을 평정한 도끼파처럼 폼나게 살고 싶지만, 그저 흉내만 낼 뿐이다.",홍콩 영화 중국 영화 액션   어드벤처 코미디 액션 무술 영화 코미디,아드레날린 폭발 푼수 캐릭터 흥미진진
군도: 민란의 시대,탐관오리의 횡포에 백성들의 고통이 극에 달했던 조선 후기. 세상을 뒤엎고자 한데 모인 의적의 무리가 있었으니 이름하여 '군도'. 억울한 백성들의 한은 우리가 풀어주리라.,시대물 한국 영화 액션   어드벤처 사회 이슈 드라마,아드레날린 폭발 푼수 캐릭터 흥미진진
공조,"남한 형사와 북한 형사가 만났다! 위조지폐 동판을 갖고 남한에 숨어든 북한 요원 체포를 위해 시작된 남북한 공조수사. 그런데 둘은 각자 목표가 달랐으니. 생활밀착형 대 원칙주의, 멀고도 가까운 두 형사의 진하고 찡한 공조가 펼쳐진다.",한국 영화 액션   어드벤처 액션 스릴러 액션   어드벤처 범죄,아드레날린 폭발 흥미진진
나를 차버린 스파이,문자로 이별 통보한 남친이 CIA 요원? 게다가 세계 평화가 걸린 엄청난 미션을 내게 맡기다니. 얼떨결에 스파이계에 입문해 국제 범죄 조직을 상대하게 된 여자와 그녀의 절친. 근데 웬걸. 환상의 팀워크가 발휘된다. 원래 적성이었나?,미국 영화 액션   어드벤처 코미디 액션 액션   어드벤처 스파이 코미디 다크 코미디,푼수 캐릭터 흥미진진
센과 치히로의 행방불명,마녀가 지배하는 신비한 세계에 발을 들여놓은 치히로. 마녀에게 거역하는 자는 동물로 변하게 되는데...,영화 일본 애니메이션 일본 영화 영화 어린이   가족,가슴 뭉클
하울의 움직이는 성,"아버지가 물려준 모자 가게를 지키는 수수한 소녀 소피. 전쟁도, 미녀의 심장을 노리는 마법사의 소문도 먼 세상 이야기일 뿐. 하지만 마녀의 저주로 할머니가 되면서, 소피의 인생이 회전목마처럼 힘차게 움직이기 시작한다.",도서원작 아니메 영화 일본 애니메이션 영화 도서 원작 일본 영화 영화 어린이   가족,가슴 뭉클
벼랑 위의 포뇨,"따분한 바다 생활이 싫어 가출한 물고기 공주 포뇨. 벼랑 위에 사는 인간 꼬마 소스케를 만나 친구가 된다. 온 바다가 들썩들썩 포뇨를 찾아 나서지만, 이 고집불통 물고기의 소원은 오직 하나. 포뇨도 소스케처럼 인간이 될 거야!",영화 일본 애니메이션 일본 영화 영화 어린이   가족 동물 이야기,기분 좋아지는 시간 가슴 뭉클
바다 탐험대 옥토넛: 해저 동굴 대탈출,"문어 코바를 위해 모험에 뛰어드는 바다 탐험대. 코바가 고향 카리브해로 돌아가려면, 으스스한 동굴을 통과해야만 한다. 끝없이 이어지는 유령동굴에서 함께 길을 찾아라!",영화 도서 원작 영국 영화 영화 어린이   가족 어린이 교육 동물 이야기,기분 좋아지는 시간
겨울왕국,"엘사 여왕의 신비로운 힘 때문에?아렌델 왕국이 꽁꽁 얼어붙자, 용감무쌍한 동생 안나는 엘사를 찾고 저주를 풀기로 맹세한다.",코미디 가족 미국 영화 인기 로맨스 코미디 영화 어린이   가족 디즈니 영화 디즈니 가족 장편영화 어린이 음악 음악   뮤지컬 뮤지컬,기분 좋아지는 시간
고양이의 보은,"평범한 여고생 하루는 하굣길에 트럭에 치일 뻔한 고양이를 구해준다. 그런데 알고 보니 고양이 왕국의 왕자님이었다니! 보답으로 하루를 신부로 맞이하겠다고 하는데, 아무리 왕국이 멋지고 좋아도 평생 고양이로 살 순 없지 않을까.",영화 일본 애니메이션 일본 영화 영화 어린이   가족 동물 이야기,엉뚱 기발
찰리와 초콜릿 공장,괴짜 윌리 웡카의 초콜릿 공장을?견학하게 된?행운의 어린이 5명은 그가 만들어내는 놀라운 과자의 비밀을 알게 된다.,코미디 가족 미국 영화 영화 도서 원작 코미디 영화 어린이   가족,엉뚱 기발
마이펫의 이중생활,"주인 잘 만나 뉴욕에서 제일 복 많은 개라고 자부하던 맥스. 완벽한 견생에 금이 가기 시작한다. 주인이 유기견 보호소에서 뜨내기 개를 데려오면서. 형제처럼 사이좋게 지내라는데, 우애는 개뿔. 누가 이 집의 실세인지 확실히 보여주마.",코미디 가족 미국 영화 코미디 영화 어린이   가족,푼수 캐릭터
마루 밑 아리에티,"전 소인족 소녀 아리에티예요. 우린 마루 밑에서 몰래 인간의 물건을 '빌려' 살아가죠. 우리에겐 철칙이 있는데, 사람에게 들키면 그 집을 떠나야 해요. 근데 아빠와 설탕을 구하러 갔던 밤, 인간 소년 쇼가 제 모습을 보고 말았어요!",도서원작 아니메 영화 일본 애니메이션 영화 도서 원작 일본 영화 영화 어린이   가족,흥미진진
마녀 배달부 키키,"하늘을 나는 걸 좋아하는 열세 살 예비 마녀 키키. 마녀 수행을 위해 찾아간 항구 도시에서 키키가 시작한 일은 '하늘을 나는 배달부'. 배달할 게 있으면 언제든 전화 주세요. 오늘처럼 맑은 보름밤, 키키가 당신의 마을로 찾아갑니다.",도서원작 아니메 영화 일본 애니메이션 영화 도서 원작 일본 영화 고전 영화 영화 어린이   가족,기분 좋아지는 시간
드래곤 길들이기 3,"인간과 드래곤이 공존하는 버크섬. 드래곤 킬러가 이곳의 평화를 위협하자, 족장 히컵이 대책을 세운다. 우리 모두 사라지는 거야! 누구도 찾지 못할 곳으로! 하지만 전설로만 전해져 온 그 세상을 찾을 수 있을까. 드래곤 킬러보다 먼저?",미국 영화 영화 도서 원작 영화 어린이   가족,가슴 뭉클 흥미진진
